id,created_at,ranking_position,title,artist,streams,genre,lyrics,album,year,duration_seg,language_variant,source,url_source,extra_data,lyrics_status,artist_gender
550,2026-03-06 09:43:56.618325+00,48,freak,steve aoki,23836,electronica,,freak,,281,en,deezer,https://www.deezer.com/track/76489524,"{""pais"":""EC"",""posicion"":48,""es_infantil"":false,""deezer_album_id"":7585315,""deezer_track_id"":76489524,""deezer_artist_id"":6012978,""artistas_secundarios"":[""diplo"",""deorro""]}",completed,
551,2026-03-06 09:44:00.431097+00,49,loud places,jamie xx,560588,electronica,,in colour,,283,en,deezer,https://www.deezer.com/track/101009324,"{""pais"":""EC"",""posicion"":49,""es_infantil"":false,""deezer_album_id"":10484910,""deezer_track_id"":101009324,""deezer_artist_id"":808980,""artistas_secundarios"":[]}",completed,
552,2026-03-06 09:44:04.339565+00,50,up all night,arty,21687,electronica,,up all night,,247,en,deezer,https://www.deezer.com/track/79849644,"{""pais"":""EC"",""posicion"":50,""es_infantil"":false,""deezer_album_id"":7960878,""deezer_track_id"":79849644,""deezer_artist_id"":282661,""artistas_secundarios"":[]}",completed,
553,2026-03-06 09:44:08.183927+00,51,let it happen,tame impala,6915,rock,,let it happen,,469,en,deezer,https://www.deezer.com/track/96824330,"{""pais"":""EC"",""posicion"":51,""es_infantil"":false,""deezer_album_id"":9855524,""deezer_track_id"":96824330,""deezer_artist_id"":134790,""artistas_secundarios"":[]}",completed,
554,2026-03-06 09:44:12.068135+00,54,apollo,hardwell,17816,electronica,,apollo,,209,en,deezer,https://www.deezer.com/track/63023650,"{""pais"":""EC"",""posicion"":54,""es_infantil"":false,""deezer_album_id"":6188110,""deezer_track_id"":63023650,""deezer_artist_id"":306898,""artistas_secundarios"":[]}",completed,
555,2026-03-06 09:44:15.85393+00,55,klanga,gostan,436518,electronica,,klanga,,264,es,deezer,https://www.deezer.com/track/89904353,"{""pais"":""EC"",""posicion"":55,""es_infantil"":false,""deezer_album_id"":9105309,""deezer_track_id"":89904353,""deezer_artist_id"":5928675,""artistas_secundarios"":[]}",completed,
556,2026-03-06 09:44:19.705551+00,57,we control the sound,w w,257901,rock,,we control the sound,,212,en,deezer,https://www.deezer.com/track/90072585,"{""pais"":""EC"",""posicion"":57,""es_infantil"":false,""deezer_album_id"":9128427,""deezer_track_id"":90072585,""deezer_artist_id"":404049,""artistas_secundarios"":[]}",completed,
557,2026-03-06 09:44:23.439299+00,58,crush,pendulum,420037,electronica,,immersion,,253,en,deezer,https://www.deezer.com/track/6113107,"{""pais"":""EC"",""posicion"":58,""es_infantil"":false,""deezer_album_id"":557994,""deezer_track_id"":6113107,""deezer_artist_id"":281,""artistas_secundarios"":[]}",completed,
558,2026-03-06 09:44:27.238258+00,59,transmission,zedd,254167,electronica,,true colors,,242,en,deezer,https://www.deezer.com/track/99554800,"{""pais"":""EC"",""posicion"":59,""es_infantil"":false,""deezer_album_id"":10195574,""deezer_track_id"":99554800,""deezer_artist_id"":1198612,""artistas_secundarios"":[]}",completed,
559,2026-03-06 09:44:31.049659+00,60,pray to god,calvin harris,626915,electronica,,motion,,232,en,deezer,https://www.deezer.com/track/88936753,"{""pais"":""EC"",""posicion"":60,""es_infantil"":false,""deezer_album_id"":8990105,""deezer_track_id"":88936753,""deezer_artist_id"":12178,""artistas_secundarios"":[]}",completed,
560,2026-03-06 09:44:34.884228+00,61,awake,tycho,361564,electronica,,awake,,283,en,deezer,https://www.deezer.com/track/75559480,"{""pais"":""EC"",""posicion"":61,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":7484052,""deezer_track_id"":75559480,""deezer_artist_id"":63750,""artistas_secundarios"":[]}",error,
561,2026-03-06 09:44:38.706911+00,62,home is where i am,superpoze,6893,electronica,,opening,,309,en,deezer,https://www.deezer.com/track/97003746,"{""pais"":""EC"",""posicion"":62,""es_infantil"":false,""deezer_album_id"":9874248,""deezer_track_id"":97003746,""deezer_artist_id"":4048202,""artistas_secundarios"":[]}",completed,
562,2026-03-06 09:44:42.531539+00,63,joa,brann,935,reggaeton,,joa,,169,es,deezer,https://www.deezer.com/track/104481018,"{""pais"":""EC"",""posicion"":63,""es_infantil"":false,""deezer_album_id"":10872484,""deezer_track_id"":104481018,""deezer_artist_id"":4968441,""artistas_secundarios"":[]}",completed,
563,2026-03-06 09:44:46.336358+00,64,scars,alesso,253811,electronica,,forever,,198,en,deezer,https://www.deezer.com/track/100068944,"{""pais"":""EC"",""posicion"":64,""es_infantil"":false,""deezer_album_id"":10246154,""deezer_track_id"":100068944,""deezer_artist_id"":1188009,""artistas_secundarios"":[]}",completed,
564,2026-03-06 09:44:50.125534+00,65,ghost town,adam lambert,582717,rock,,ghost town,,208,en,deezer,https://www.deezer.com/track/98358966,"{""pais"":""EC"",""posicion"":65,""es_infantil"":false,""deezer_album_id"":10047618,""deezer_track_id"":98358966,""deezer_artist_id"":247379,""artistas_secundarios"":[]}",completed,
565,2026-03-06 09:44:53.890143+00,66,believe,thomas gold,2945,electronica,,believe,,335,en,deezer,https://www.deezer.com/track/104065020,"{""pais"":""EC"",""posicion"":66,""es_infantil"":false,""deezer_album_id"":10824796,""deezer_track_id"":104065020,""deezer_artist_id"":188933,""artistas_secundarios"":[]}",completed,
566,2026-03-06 09:44:57.672106+00,67,wave your hands,bassjackers,1475,electronica,,wave your hands,,247,en,deezer,https://www.deezer.com/track/94190466,"{""pais"":""EC"",""posicion"":67,""es_infantil"":false,""deezer_album_id"":9575080,""deezer_track_id"":94190466,""deezer_artist_id"":282918,""artistas_secundarios"":[]}",completed,
567,2026-03-06 09:45:01.715236+00,68,light it up,major lazer,335,electronica,,peace is the mission,,198,en,deezer,https://www.deezer.com/track/97962980,"{""pais"":""EC"",""posicion"":68,""es_infantil"":false,""deezer_album_id"":9999076,""deezer_track_id"":97962980,""deezer_artist_id"":282118,""artistas_secundarios"":[]}",completed,
568,2026-03-06 09:45:05.548483+00,69,gecko,oliver heldens,545782,electronica,,gecko,,165,en,deezer,https://www.deezer.com/track/78974349,"{""pais"":""EC"",""posicion"":69,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":7849975,""deezer_track_id"":78974349,""deezer_artist_id"":4777520,""artistas_secundarios"":[]}",error,
569,2026-03-06 09:45:09.352006+00,70,jack it up,dyro,53055,electronica,,jack it up,,274,en,deezer,https://www.deezer.com/track/93068058,"{""pais"":""EC"",""posicion"":70,""es_infantil"":false,""deezer_album_id"":9450452,""deezer_track_id"":93068058,""deezer_artist_id"":1365282,""artistas_secundarios"":[]}",completed,
570,2026-03-06 09:45:13.199097+00,71,party rock anthem,lmfao,870127,pop,,sorry for party rocking,,263,en,deezer,https://www.deezer.com/track/12565420,"{""pais"":""EC"",""posicion"":71,""es_infantil"":false,""deezer_album_id"":1152698,""deezer_track_id"":12565420,""deezer_artist_id"":167225,""artistas_secundarios"":[]}",completed,
571,2026-03-06 09:45:16.991006+00,72,samsara,tungevaag,418520,electronica,,samsara,,212,en,deezer,https://www.deezer.com/track/95265356,"{""pais"":""EC"",""posicion"":72,""es_infantil"":false,""deezer_album_id"":9692418,""deezer_track_id"":95265356,""deezer_artist_id"":5363871,""artistas_secundarios"":[]}",completed,
572,2026-03-06 09:45:20.787121+00,73,walk,kwabs,588959,pop,,walk,,214,en,deezer,https://www.deezer.com/track/86273177,"{""pais"":""EC"",""posicion"":73,""es_infantil"":false,""deezer_album_id"":8702729,""deezer_track_id"":86273177,""deezer_artist_id"":5487123,""artistas_secundarios"":[]}",completed,
573,2026-03-06 09:45:24.577326+00,74,in my mind,ivan gough,27433,electronica,,tomorrowland,,400,en,deezer,https://www.deezer.com/track/73943286,"{""pais"":""EC"",""posicion"":74,""es_infantil"":false,""deezer_album_id"":4795381,""deezer_track_id"":73943286,""deezer_artist_id"":1686430,""artistas_secundarios"":[]}",completed,
574,2026-03-06 09:45:28.447637+00,75,trot yeu,trung quan idol,13,pop,,v pop hits,,287,vi,deezer,https://www.deezer.com/track/95144176,"{""pais"":""EC"",""posicion"":75,""es_infantil"":false,""deezer_album_id"":9679888,""deezer_track_id"":95144176,""deezer_artist_id"":5613866,""artistas_secundarios"":[]}",completed,
575,2026-03-06 09:45:32.527143+00,76,kc,shamir,70913,pop,,ratchet,,227,en,deezer,https://www.deezer.com/track/99613462,"{""pais"":""EC"",""posicion"":76,""es_infantil"":false,""deezer_album_id"":10202824,""deezer_track_id"":99613462,""deezer_artist_id"":5932707,""artistas_secundarios"":[]}",completed,
576,2026-03-06 09:45:34.421412+00,78,children of the wild,steve angello,386310,electronica,,children of the wild,,251,en,deezer,https://www.deezer.com/track/102579406,"{""pais"":""EC"",""posicion"":78,""es_infantil"":false,""deezer_album_id"":10657304,""deezer_track_id"":102579406,""deezer_artist_id"":6822,""artistas_secundarios"":[]}",completed,
577,2026-03-06 09:45:36.826049+00,79,sweet baby,mickey,21558,pop,,sweet baby,,326,en,deezer,https://www.deezer.com/track/76312306,"{""pais"":""EC"",""posicion"":79,""es_infantil"":false,""deezer_album_id"":7566098,""deezer_track_id"":76312306,""deezer_artist_id"":412273,""artistas_secundarios"":[]}",completed,
578,2026-03-06 09:45:40.703892+00,80,in my head,galantis,357272,electronica,,pharmacy,,221,en,deezer,https://www.deezer.com/track/101602960,"{""pais"":""EC"",""posicion"":80,""es_infantil"":false,""deezer_album_id"":10546890,""deezer_track_id"":101602960,""deezer_artist_id"":3265001,""artistas_secundarios"":[]}",completed,
579,2026-03-06 09:45:44.563743+00,81,sally,hardwell,26234,electronica,,united we are,,278,en,deezer,https://www.deezer.com/track/93914518,"{""pais"":""EC"",""posicion"":81,""es_infantil"":false,""deezer_album_id"":9543168,""deezer_track_id"":93914518,""deezer_artist_id"":306898,""artistas_secundarios"":[]}",completed,
580,2026-03-06 09:45:48.342841+00,82,straight into the fire,zedd,210489,electronica,,true colors,,221,en,deezer,https://www.deezer.com/track/99554806,"{""pais"":""EC"",""posicion"":82,""es_infantil"":false,""deezer_album_id"":10195574,""deezer_track_id"":99554806,""deezer_artist_id"":1198612,""artistas_secundarios"":[]}",completed,
581,2026-03-06 09:45:52.183058+00,83,talk is cheap,chet faker,497390,electronica,,built on glass,,218,en,deezer,https://www.deezer.com/track/77468104,"{""pais"":""EC"",""posicion"":83,""es_infantil"":false,""deezer_album_id"":7698004,""deezer_track_id"":77468104,""deezer_artist_id"":1635714,""artistas_secundarios"":[]}",completed,
582,2026-03-06 09:45:56.012975+00,84,peanut butter jelly,galantis,572703,electronica,,peanut butter jelly,,203,en,deezer,https://www.deezer.com/track/98169664,"{""pais"":""EC"",""posicion"":84,""es_infantil"":false,""deezer_album_id"":10027032,""deezer_track_id"":98169664,""deezer_artist_id"":3265001,""artistas_secundarios"":[]}",completed,
583,2026-03-06 09:45:59.901826+00,85,changes,faul wad,22115,electronica,,changes,,345,en,deezer,https://www.deezer.com/track/72314239,"{""pais"":""EC"",""posicion"":85,""es_infantil"":false,""deezer_album_id"":7106828,""deezer_track_id"":72314239,""deezer_artist_id"":5330515,""artistas_secundarios"":[]}",completed,
584,2026-03-06 09:46:03.720108+00,86,figure 8,fka twigs,316673,electronica,,m3ll155x,,183,en,deezer,https://www.deezer.com/track/105757216,"{""pais"":""EC"",""posicion"":86,""es_infantil"":false,""deezer_album_id"":11020074,""deezer_track_id"":105757216,""deezer_artist_id"":5039338,""artistas_secundarios"":[]}",completed,
585,2026-03-06 09:46:07.65468+00,87,baby im yours,breakbot,828138,electronica,,by your side,,215,en,deezer,https://www.deezer.com/track/57630641,"{""pais"":""EC"",""posicion"":87,""es_infantil"":false,""deezer_album_id"":5621901,""deezer_track_id"":57630641,""deezer_artist_id"":289345,""artistas_secundarios"":[]}",completed,
586,2026-03-06 09:46:11.544517+00,88,done,zedd,289322,electronica,,true colors,,296,en,deezer,https://www.deezer.com/track/99554802,"{""pais"":""EC"",""posicion"":88,""es_infantil"":false,""deezer_album_id"":10195574,""deezer_track_id"":99554802,""deezer_artist_id"":1198612,""artistas_secundarios"":[]}",completed,
587,2026-03-06 09:46:15.349557+00,89,music waves,agrume,1011,reggaeton,,we go deep saison 2 selected by the avener,,261,es,deezer,https://www.deezer.com/track/103608750,"{""pais"":""EC"",""posicion"":89,""es_infantil"":false,""deezer_album_id"":10773820,""deezer_track_id"":103608750,""deezer_artist_id"":5902675,""artistas_secundarios"":[]}",completed,
588,2026-03-06 09:46:19.172064+00,90,high on you,sebastien,256255,pop,,high on you,,156,en,deezer,https://www.deezer.com/track/96683466,"{""pais"":""EC"",""posicion"":90,""es_infantil"":false,""deezer_album_id"":9839536,""deezer_track_id"":96683466,""deezer_artist_id"":153959,""artistas_secundarios"":[]}",completed,
589,2026-03-06 09:46:23.03526+00,91,do it again,royksopp,2750,electronica,,do it again,,306,en,deezer,https://www.deezer.com/track/77080071,"{""pais"":""EC"",""posicion"":91,""es_infantil"":false,""deezer_album_id"":7652200,""deezer_track_id"":77080071,""deezer_artist_id"":480,""artistas_secundarios"":[]}",completed,
590,2026-03-06 09:46:26.78997+00,92,break the house,borgeous,10231,electronica,,break the house,,293,en,deezer,https://www.deezer.com/track/91609032,"{""pais"":""EC"",""posicion"":92,""es_infantil"":false,""deezer_album_id"":9295496,""deezer_track_id"":91609032,""deezer_artist_id"":5118016,""artistas_secundarios"":[]}",completed,
591,2026-03-06 09:46:30.638143+00,93,falling short,lapsley,433852,electronica,,understudy,,209,en,deezer,https://www.deezer.com/track/92873564,"{""pais"":""EC"",""posicion"":93,""es_infantil"":false,""deezer_album_id"":9426662,""deezer_track_id"":92873564,""deezer_artist_id"":5509301,""artistas_secundarios"":[]}",completed,
592,2026-03-06 09:46:34.503814+00,94,walking in the sun,pang,402667,rock,,walking in the sun,,213,en,deezer,https://www.deezer.com/track/100484726,"{""pais"":""EC"",""posicion"":94,""es_infantil"":false,""deezer_album_id"":10307588,""deezer_track_id"":100484726,""deezer_artist_id"":872257,""artistas_secundarios"":[]}",completed,
593,2026-03-06 09:46:38.413057+00,95,rave after rave,ww,259218,electronica,,rave after rave,,161,en,deezer,https://www.deezer.com/track/96683648,"{""pais"":""EC"",""posicion"":95,""es_infantil"":false,""deezer_album_id"":9839548,""deezer_track_id"":96683648,""deezer_artist_id"":404049,""artistas_secundarios"":[]}",completed,
594,2026-03-06 09:46:42.204031+00,96,all is fair in love and brostep,skrillex,369259,electronica,,recess,,249,en,deezer,https://www.deezer.com/track/75980555,"{""pais"":""EC"",""posicion"":96,""es_infantil"":false,""deezer_album_id"":7530428,""deezer_track_id"":75980555,""deezer_artist_id"":525643,""artistas_secundarios"":[]}",completed,
595,2026-03-06 09:46:46.011924+00,97,in time,fka twigs,274998,electronica,,m3ll155x,,272,en,deezer,https://www.deezer.com/track/105757220,"{""pais"":""EC"",""posicion"":97,""es_infantil"":false,""deezer_album_id"":11020074,""deezer_track_id"":105757220,""deezer_artist_id"":5039338,""artistas_secundarios"":[]}",completed,
596,2026-03-06 09:46:49.768607+00,98,cascades,metric,17,rock,,cascades,,325,en,deezer,https://www.deezer.com/track/101397292,"{""pais"":""EC"",""posicion"":98,""es_infantil"":false,""deezer_album_id"":10526766,""deezer_track_id"":101397292,""deezer_artist_id"":956,""artistas_secundarios"":[]}",completed,
597,2026-03-06 09:46:53.673758+00,99,this is what it feels like,armin van buuren,485567,electronica,,this is what it feels like,,316,en,deezer,https://www.deezer.com/track/66772088,"{""pais"":""EC"",""posicion"":99,""es_infantil"":false,""deezer_album_id"":6530595,""deezer_track_id"":66772088,""deezer_artist_id"":10620,""artistas_secundarios"":[]}",completed,
598,2026-03-06 09:46:56.108662+00,1,bruises,lewis capaldi,313403,rock,,bruises ep,,220,en,deezer,https://www.deezer.com/track/760463542,"{""pais"":""VE"",""posicion"":1,""es_infantil"":false,""deezer_album_id"":112133122,""deezer_track_id"":760463542,""deezer_artist_id"":12088868,""artistas_secundarios"":[]}",completed,
599,2026-03-06 09:47:00.01162+00,2,love on me,fejoint,18458,reggaeton,,love on me,,224,es,deezer,https://www.deezer.com/track/853953722,"{""pais"":""VE"",""posicion"":2,""es_infantil"":false,""deezer_album_id"":127059522,""deezer_track_id"":853953722,""deezer_artist_id"":83721852,""artistas_secundarios"":[]}",completed,
600,2026-03-06 09:47:03.920567+00,3,willow,taylor swift,557516,pop,,evermore,,214,en,deezer,https://www.deezer.com/track/1173900882,"{""pais"":""VE"",""posicion"":3,""es_infantil"":false,""deezer_album_id"":192580092,""deezer_track_id"":1173900882,""deezer_artist_id"":12246,""artistas_secundarios"":[]}",completed,
601,2026-03-06 09:47:07.729133+00,4,holy,justin bieber,613189,pop,,holy,,212,en,deezer,https://www.deezer.com/track/1084400712,"{""pais"":""VE"",""posicion"":4,""es_infantil"":false,""deezer_album_id"":174223092,""deezer_track_id"":1084400712,""deezer_artist_id"":288166,""artistas_secundarios"":[]}",completed,
602,2026-03-06 09:47:11.66656+00,5,nothing else,unmagical ister,2760,rock,,blued out,,119,en,deezer,https://www.deezer.com/track/1204296962,"{""pais"":""VE"",""posicion"":5,""es_infantil"":false,""deezer_album_id"":199098472,""deezer_track_id"":1204296962,""deezer_artist_id"":119588792,""artistas_secundarios"":[]}",completed,
603,2026-03-06 09:47:15.438487+00,6,snowman,sia,855124,pop,,snowman,,165,en,deezer,https://www.deezer.com/track/424438852,"{""pais"":""VE"",""posicion"":6,""es_infantil"":false,""deezer_album_id"":50980792,""deezer_track_id"":424438852,""deezer_artist_id"":3469,""artistas_secundarios"":[]}",completed,
604,2026-03-06 09:47:19.205573+00,7,shht,unmagical ister,2757,rock,,blued out,,118,es,deezer,https://www.deezer.com/track/1204296972,"{""pais"":""VE"",""posicion"":7,""es_infantil"":false,""deezer_album_id"":199098472,""deezer_track_id"":1204296972,""deezer_artist_id"":119588792,""artistas_secundarios"":[]}",completed,
605,2026-03-06 09:47:23.024487+00,8,amburn,imagine klowns,22211,rock,,songs about u,,114,en,deezer,https://www.deezer.com/track/1212473082,"{""pais"":""VE"",""posicion"":8,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473082,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
606,2026-03-06 09:47:26.79116+00,9,evalina,papa cidy,55898,reggaeton,,evalina,,236,es,deezer,https://www.deezer.com/track/83803170,"{""pais"":""VE"",""posicion"":9,""es_infantil"":false,""deezer_album_id"":8432578,""deezer_track_id"":83803170,""deezer_artist_id"":6443344,""artistas_secundarios"":[]}",completed,
607,2026-03-06 09:47:34.449413+00,11,no greater love,marizu,18135,reggaeton,,no greater love,,203,es,deezer,https://www.deezer.com/track/801829292,"{""pais"":""VE"",""posicion"":11,""es_infantil"":false,""deezer_album_id"":118308972,""deezer_track_id"":801829292,""deezer_artist_id"":71974832,""artistas_secundarios"":[]}",completed,
608,2026-03-06 09:47:38.281454+00,12,party in the usa,miley cyrus,436469,pop,,the time of our lives,,202,en,deezer,https://www.deezer.com/track/4307890,"{""pais"":""VE"",""posicion"":12,""es_infantil"":false,""deezer_album_id"":400733,""deezer_track_id"":4307890,""deezer_artist_id"":12436,""artistas_secundarios"":[]}",completed,
609,2026-03-06 09:47:42.044984+00,13,lettered love,hillsong worship,211544,rock|christian,,there is more,,222,en,deezer,https://www.deezer.com/track/460194862,"{""pais"":""VE"",""posicion"":13,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":56720742,""deezer_track_id"":460194862,""deezer_artist_id"":5880172,""artistas_secundarios"":[]}",error,
610,2026-03-06 09:47:45.96433+00,14,dirty choice,palt3r,25001,reggaeton,,my streets,,183,es,deezer,https://www.deezer.com/track/1177667772,"{""pais"":""VE"",""posicion"":14,""es_infantil"":false,""deezer_album_id"":193303152,""deezer_track_id"":1177667772,""deezer_artist_id"":116804862,""artistas_secundarios"":[]}",completed,
611,2026-03-06 09:47:49.714341+00,15,ikik,imagine klowns,8875,rock,,songs about u,,150,es,deezer,https://www.deezer.com/track/1212473112,"{""pais"":""VE"",""posicion"":15,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473112,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
612,2026-03-06 09:47:53.552476+00,16,so will i,fortress worship,11341,pop,,so will i,,412,en,deezer,https://www.deezer.com/track/454316122,"{""pais"":""VE"",""posicion"":16,""es_infantil"":false,""deezer_album_id"":55792682,""deezer_track_id"":454316122,""deezer_artist_id"":13903207,""artistas_secundarios"":[]}",completed,
613,2026-03-06 09:47:57.306856+00,17,someone you loved,lewis capaldi,961885,rock,,breach,,182,en,deezer,https://www.deezer.com/track/582143242,"{""pais"":""VE"",""posicion"":17,""es_infantil"":false,""deezer_album_id"":78031872,""deezer_track_id"":582143242,""deezer_artist_id"":12088868,""artistas_secundarios"":[]}",completed,
614,2026-03-06 09:48:01.179836+00,18,ruby,ben mazue,434883,reggaeton,,ans,,138,en,deezer,https://www.deezer.com/track/85202768,"{""pais"":""VE"",""posicion"":18,""es_infantil"":false,""deezer_album_id"":8589608,""deezer_track_id"":85202768,""deezer_artist_id"":162540,""artistas_secundarios"":[]}",completed,
615,2026-03-06 09:48:05.136443+00,19,notalk,unmagical ister,1459,reggaeton,,blued out,,119,es,deezer,https://www.deezer.com/track/1204296952,"{""pais"":""VE"",""posicion"":19,""es_infantil"":false,""deezer_album_id"":199098472,""deezer_track_id"":1204296952,""deezer_artist_id"":119588792,""artistas_secundarios"":[]}",completed,
616,2026-03-06 09:48:08.906846+00,20,part of the hood,palt3r,24933,reggaeton,,my streets,,152,es,deezer,https://www.deezer.com/track/1177667802,"{""pais"":""VE"",""posicion"":20,""es_infantil"":false,""deezer_album_id"":193303152,""deezer_track_id"":1177667802,""deezer_artist_id"":116804862,""artistas_secundarios"":[]}",completed,
617,2026-03-06 09:48:12.691361+00,21,nocturnal me,ghost,325906,rock,,meliora,,313,en,deezer,https://www.deezer.com/track/132200978,"{""pais"":""VE"",""posicion"":21,""es_infantil"":false,""deezer_album_id"":14048532,""deezer_track_id"":132200978,""deezer_artist_id"":8506054,""artistas_secundarios"":[]}",completed,
618,2026-03-06 09:48:16.537973+00,23,slide,calvin harris,705025,electronica,,slide,,231,en,deezer,https://www.deezer.com/track/142844852,"{""pais"":""VE"",""posicion"":23,""es_infantil"":false,""deezer_album_id"":15456508,""deezer_track_id"":142844852,""deezer_artist_id"":12178,""artistas_secundarios"":[]}",completed,
619,2026-03-06 09:48:20.325028+00,24,suka,imagine klowns,7930,rock,,songs about u,,118,es,deezer,https://www.deezer.com/track/1212473102,"{""pais"":""VE"",""posicion"":24,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473102,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
620,2026-03-06 09:48:24.137883+00,25,chopin theme,perhaps087,22083,electronica,,invisible clouds,,118,en,deezer,https://www.deezer.com/track/1145707782,"{""pais"":""VE"",""posicion"":25,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":187108402,""deezer_track_id"":1145707782,""deezer_artist_id"":113794242,""artistas_secundarios"":[]}",error,
621,2026-03-06 09:48:27.990836+00,26,domino,jessie j,856258,pop,,who you are,,234,en,deezer,https://www.deezer.com/track/14405198,"{""pais"":""VE"",""posicion"":26,""es_infantil"":false,""deezer_album_id"":1321226,""deezer_track_id"":14405198,""deezer_artist_id"":985109,""artistas_secundarios"":[]}",completed,
622,2026-03-06 09:48:31.967258+00,27,the best is yet to come,scorpions,407290,rock,,sting in the tail,,273,en,deezer,https://www.deezer.com/track/5495960,"{""pais"":""VE"",""posicion"":27,""es_infantil"":false,""deezer_album_id"":503144,""deezer_track_id"":5495960,""deezer_artist_id"":863,""artistas_secundarios"":[]}",completed,
623,2026-03-06 09:48:35.837275+00,28,say my name,destinys child,919926,pop,,the writings on the wall,,269,en,deezer,https://www.deezer.com/track/580936,"{""pais"":""VE"",""posicion"":28,""es_infantil"":false,""deezer_album_id"":74843,""deezer_track_id"":580936,""deezer_artist_id"":595,""artistas_secundarios"":[]}",completed,
624,2026-03-06 09:48:39.70057+00,29,love circuit,legion of madness,25027,rock,,poisoned wells,,158,en,deezer,https://www.deezer.com/track/1190991992,"{""pais"":""VE"",""posicion"":29,""es_infantil"":false,""deezer_album_id"":196105122,""deezer_track_id"":1190991992,""deezer_artist_id"":118136782,""artistas_secundarios"":[]}",completed,
625,2026-03-06 09:48:43.504134+00,30,undead ahead 2 the tale of the midnight ride,motionless in white,420591,rock,,disguise,,273,en,deezer,https://www.deezer.com/track/690236042,"{""pais"":""VE"",""posicion"":30,""es_infantil"":false,""deezer_album_id"":99106202,""deezer_track_id"":690236042,""deezer_artist_id"":131886,""artistas_secundarios"":[]}",completed,
626,2026-03-06 09:48:47.325025+00,31,minds eye,wolfmother,164969,rock,,wolfmother,,296,en,deezer,https://www.deezer.com/track/107352220,"{""pais"":""VE"",""posicion"":31,""es_infantil"":false,""deezer_album_id"":11192798,""deezer_track_id"":107352220,""deezer_artist_id"":5359,""artistas_secundarios"":[]}",completed,
627,2026-03-06 09:48:51.238483+00,32,attention,charlie puth,550357,pop,,voicenotes,,208,en,deezer,https://www.deezer.com/track/498386892,"{""pais"":""VE"",""posicion"":32,""es_infantil"":false,""deezer_album_id"":63306942,""deezer_track_id"":498386892,""deezer_artist_id"":1362735,""artistas_secundarios"":[]}",completed,
628,2026-03-06 09:48:55.017979+00,33,spinning in daffodils,them crooked vultures,307881,rock,,them crooked vultures,,448,en,deezer,https://www.deezer.com/track/363657211,"{""pais"":""VE"",""posicion"":33,""es_infantil"":false,""deezer_album_id"":41825111,""deezer_track_id"":363657211,""deezer_artist_id"":312888,""artistas_secundarios"":[]}",completed,
629,2026-03-06 09:48:58.863564+00,34,thorn within,metallica,29980,rock,,load,,352,en,deezer,https://www.deezer.com/track/2150157,"{""pais"":""VE"",""posicion"":34,""es_infantil"":false,""deezer_album_id"":215356,""deezer_track_id"":2150157,""deezer_artist_id"":119,""artistas_secundarios"":[]}",completed,
630,2026-03-06 09:49:02.704188+00,35,onril,imagine klowns,8913,rock,,songs about u,,115,es,deezer,https://www.deezer.com/track/1212473122,"{""pais"":""VE"",""posicion"":35,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473122,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
631,2026-03-06 09:49:06.602255+00,36,you know,evan and eris,17774,pop,,you know,,196,en,deezer,https://www.deezer.com/track/524233672,"{""pais"":""VE"",""posicion"":36,""es_infantil"":false,""deezer_album_id"":67644102,""deezer_track_id"":524233672,""deezer_artist_id"":13697599,""artistas_secundarios"":[]}",completed,
632,2026-03-06 09:49:10.395088+00,37,best friend,cent,493333,reggaeton,,best of cent,,254,es,deezer,https://www.deezer.com/track/145429552,"{""pais"":""VE"",""posicion"":37,""es_infantil"":false,""deezer_album_id"":15801900,""deezer_track_id"":145429552,""deezer_artist_id"":66,""artistas_secundarios"":[]}",completed,
633,2026-03-06 09:49:14.170931+00,38,ramukanji,onetox,25141,reggaeton,,affirmation,,217,es,deezer,https://www.deezer.com/track/487718342,"{""pais"":""VE"",""posicion"":38,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":61543652,""deezer_track_id"":487718342,""deezer_artist_id"":4709670,""artistas_secundarios"":[]}",error,
634,2026-03-06 09:49:17.971052+00,39,satisfy my soul,bob marley the wailers,568122,rock,,legend the best of bob marley and the wailers,,271,en,deezer,https://www.deezer.com/track/530300731,"{""pais"":""VE"",""posicion"":39,""es_infantil"":false,""deezer_album_id"":68685711,""deezer_track_id"":530300731,""deezer_artist_id"":719,""artistas_secundarios"":[]}",completed,
